id,aegis_name,name,buy,sell,weight,slots,drop_announce,container,no_drop,no_trade,no_cart,no_storage,script
4356,Beholder_Card,Beholder Card,20,,10,0,False,False,False,False,False,False,"skill ""SA_CASTCANCEL"",1;
"
4357,B_Seyren_Card,Lord Knight Card,20,,10,0,False,False,False,False,False,False,"skill ""LK_BERSERK"",1;
bonus bMaxHPrate,-50;
"
4358,Seyren_Card,Seyren Windsor Card,20,,10,0,False,False,False,False,False,False,"bonus bStr,getrefine()-6;
"
4359,B_Eremes_Card,Assassin Cross Card,20,,10,0,False,False,False,False,False,False,"skill ""AS_CLOAKING"",3;
"
4360,Eremes_Card,Eremes Guile Card,20,,10,0,False,False,False,False,False,False,"bonus2 bCriticalAddRace,RC_DemiHuman,10;
bonus2 bCriticalAddRace,RC_Player_Human,10;
"
4361,B_Harword_Card,MasterSmith Card,20,,10,0,False,False,False,False,False,False,"bonus bBreakWeaponRate,1000;
bonus bBreakArmorRate,700;
"
4362,Harword_Card,Howard Alt-Eisen Card,20,,10,0,False,False,False,False,False,False,"bonus bAspdRate,-5;
bonus bHit,30;
"
4363,B_Magaleta_Card,High Priest Card,20,,10,0,False,False,False,False,False,False,"bonus5 bAutoSpellWhenHit,""HP_ASSUMPTIO"",1,50,BF_WEAPON|BF_MAGIC,0;
"
4364,Magaleta_Card,Margaretha Sorin Card,20,,10,0,False,False,False,False,False,False,"bonus bInt,1;
bonus5 bAutoSpellWhenHit,""PR_LEXDIVINA"",5,150,BF_MAGIC,1;
"
4365,B_Katrinn_Card,High Wizard Card,20,,10,0,False,False,False,False,False,False,"bonus2 bIgnoreMdefClassRate,Class_Normal,100;
bonus bCastrate,100;
bonus bSPrecovRate,-100;
"
4366,Katrinn_Card,Kathryne Keyron Card,20,,10,0,False,False,False,False,False,False,"bonus bCastrate,getrefine()*-1;
if (getrefine()>=9) {
   bonus bMatkRate,2;
}
"
4367,B_Shecil_Card,Sniper Card,20,,10,0,False,False,False,False,False,False,"bonus2 bHPDrainRate,50,20;
bonus bHPrecovRate,-10;
"
4368,Shecil_Card,Cecil Damon Card,20,,10,0,False,False,False,False,False,False,"bonus bAspdRate,5;
bonus bHit,-30;
"
4369,Venatu_Card,Venatu Card,20,,10,0,False,False,False,False,False,False,"bonus bLuk,readparam(bAgi)/18;
"
4370,Dimik_Card,Dimik Card,20,,10,0,False,False,False,False,False,False,"bonus bVit,getrefine()-5;
"
4371,Archdam_Card,Archdam Card,20,,10,0,False,False,False,False,False,False,"bonus bBaseAtk,10;
bonus bCastrate,20;
"
4372,Bacsojin_Card,White Lady Card,20,,10,0,False,False,False,False,False,False,"bonus bHealPower,30;
bonus bUseSPrate,15;
"
4373,Chung_E_Card,Green Maiden Card,20,,10,0,False,False,False,False,False,False,"bonus bLuk,getrefine()-5;
bonus bCritical,getrefine();
"
4374,Apocalips_H_Card,Vesper Card,20,,10,0,False,False,False,False,False,False,"bonus bDex,2;
bonus2 bIgnoreMdefClassRate,Class_Boss,30;
"
4375,Orc_Baby_Card,Orc Baby Card,20,,10,0,False,False,False,False,False,False,"if (getrefine()>=9) {
   bonus2 bSubEle,Ele_Neutral,15;
   bonus bFlee,15;
}
else {
   bonus2 bSubEle,Ele_Neutral,10;
   bonus bFlee,10;
}
"
4376,Lady_Tanee_Card,Lady Tanee Card,20,,10,0,False,False,False,False,False,False,"bonus bMaxHPrate,-40;
bonus bMaxSPrate,50;
bonus2 bAddMonsterDropItem,513,200;
bonus2 bAddItemHealRate,513,100;
"
4377,Green_Iguana_Card,Grove Card,20,,10,0,False,False,False,False,False,False,"bonus3 bAddMonsterDropItem,12063,RC_Formless,50;
"
4378,Acidus_Card,Gold Acidus Card,20,,10,0,False,False,False,False,False,False,"if (getrefine()<=4) {
   bonus bMaxHPrate,8;
   bonus bMaxSPrate,8;
   bonus bHPrecovRate,5;
   bonus bSPrecovRate,5;
}
else {
   bonus bMaxHPrate,4;
   bonus bMaxSPrate,4;
}
"
4379,Acidus__Card,Blue Acidus Card,20,,10,0,False,False,False,False,False,False,"if (getrefine()<=4) {
   bonus bSPrecovRate,5;
   bonus bMaxSP,80;
}
else {
   bonus bMaxSP,40;
}
"
4380,Ferus_Card,Red Ferus Card,20,,10,0,False,False,False,False,False,False,"bonus2 bSkillAtk,""WZ_FIREPILLAR"",5;
bonus2 bSkillAtk,""WZ_METEOR"",5;
"
4381,Ferus__Card,Green Ferus Card,20,,10,0,False,False,False,False,False,False,"bonus bVit,1;
bonus bMaxHPrate,10;
"
4382,Novus__Card,Yellow Novus Card,20,,10,0,False,False,False,False,False,False,"bonus bMaxHP,500;
bonus bHPrecovRate,10;
"
4383,Novus_Card,Red Novus Card,20,,10,0,False,False,False,False,False,False,"bonus3 bAddEffWhenHit,Eff_Confusion,3000,ATF_TARGET|ATF_SELF;
"
4384,Hydro_Card,Hydrolancer Card,20,,10,0,False,False,False,False,False,False,"bonus3 bAutoSpell,""SA_SPELLBREAKER"",1,100;
"
4385,Dragon_Egg_Card,Dragon Egg Card,20,,10,0,False,False,False,False,False,False,"bonus3 bAddMonsterDropItem,12048,RC_Dragon,50;
"
4386,Detale_Card,Detardeurus Card,20,,10,0,False,False,False,False,False,False,"bonus bMdef,-20;
bonus2 bResEff,Eff_Freeze,10000;
bonus5 bAutoSpellWhenHit,""SA_LANDPROTECTOR"",1,70,BF_MAGIC,0;
"
4387,Ancient_Mimic_Card,Ancient Mimic Card,20,,10,0,False,False,False,False,False,False,"bonus bAgi,readparam(bLuk)/18;
"
4388,Deathword_Card,Death Word Card,20,,10,0,False,False,False,False,False,False,"bonus2 bSkillAtk,""MG_NAPALMBEAT"",5;
bonus2 bSkillAtk,""MG_SOULSTRIKE"",5;
bonus2 bSkillAtk,""HW_NAPALMVULCAN"",5;
"
4389,Plasma_Card,Plasma Card,20,,10,0,False,False,False,False,False,False,"bonus2 bAddMonsterDropItem,12118,50;
bonus2 bAddMonsterDropItem,12119,50;
bonus2 bAddMonsterDropItem,12120,50;
bonus2 bAddMonsterDropItem,12121,50;
"
4390,Breeze_Card,Breeze Card,20,,10,0,False,False,False,False,False,False,"bonus bBaseAtk,5;
bonus2 bAddEff,Eff_Bleeding,500;
"
4391,Retribution_Card,Baroness of Retribution Card,20,,10,0,False,False,False,False,False,False,"bonus3 bAddMonsterDropItem,12068,RC_Angel,50;
"
4392,Observation_Card,Dame of Sentinel Card,20,,10,0,False,False,False,False,False,False,"bonus bDex,readparam(bVit)/18;
"
4393,Shelter_Card,Mistress of Shelter Card,20,,10,0,False,False,False,False,False,False,"bonus bInt,readparam(bStr)/18;
"
4394,Solace_Card,Lady Solace Card,20,,10,0,False,False,False,False,False,False,"if (BaseJob == Job_Priest)
   bonus3 bAutoSpell,""CR_GRANDCROSS"",5,20;
"
4395,Tha_Maero_Card,Maero of Thanatos Card,20,,10,0,False,False,False,False,False,False,"bonus bBaseAtk,5;
bonus3 bAutoSpell,""AL_DECAGI"",3,50;
"
4396,Tha_Odium_Card,Odium of Thanatos Card,20,,10,0,False,False,False,False,False,False,"bonus bAgi,getrefine()-5;
"
4397,Tha_Despero_Card,Despero of Thanatos Card,20,,10,0,False,False,False,False,False,False,"bonus bInt,getrefine()-6;
"
4398,Tha_Dolor_Card,Dolor of Thanatos Card,20,,10,0,False,False,False,False,False,False,"bonus2 bMagicAddRace,RC_Angel,10;
"
4399,Thanatos_Card,Memory of Thanatos Card,20,,10,0,False,False,False,False,False,False,"bonus bDefRatioAtkClass,Class_All;
bonus bSPDrainValue,-1;
bonus bDef,-30;
bonus bFlee,-30;
"
4400,Aliza_Card,Aliza Card,20,,10,0,False,False,False,False,False,False,"bonus3 bAutoSpellWhenHit,""DC_WINKCHARM"",1,50+50*(BaseJob == Job_Dancer);
"
4401,Alicel_Card,Alicel Card,20,,10,0,False,False,False,False,False,False,"bonus bFlee,10;
bonus bDef,-5;
"
4402,Aliot_Card,Aliot Card,20,,10,0,False,False,False,False,False,False,"if (BaseClass == Job_Swordman || BaseClass == Job_Merchant || BaseClass == Job_Thief) {
   bonus bStr,2;
   bonus bMaxHPrate,5;
}
if (BaseClass == Job_Mage || BaseClass == Job_Archer || BaseClass == Job_Acolyte) {
   bonus bInt,2;
   bonus bMaxSPrate,5;
}
"
4403,Kiel_Card,Kiel-D-01 Card,20,,10,0,False,False,False,False,False,False,"bonus bDelayRate,-30;
"
4404,Skogul_Card,Skogul Card,20,,10,0,False,False,False,False,False,False,"bonus3 bAddEffWhenHit,Eff_Bleeding,3000,ATF_TARGET|ATF_SELF;
"
4405,Frus_Card,Frus Card,20,,10,0,False,False,False,False,False,False,"bonus bMagicDamageReturn,getrefine()*2;
if (BaseClass == Job_Mage)
   bonus bMdef,3;
"
4406,Skeggiold_Card,Skeggiold Card,20,,10,0,False,False,False,False,False,False,"bonus2 bMagicAddRace,RC_Demon,2;
"
4407,Randgris_Card,Randgris Card,20,,10,0,False,False,False,False,False,False,"bonus bUnbreakableWeapon;
bonus2 bAddClass,Class_All,10;
bonus3 bAutoSpell,""SA_DISPELL"",1,50;
"
4408,Gloom_Under_Night_Card,Gloom Under Night Card,20,,10,0,False,False,False,False,False,False,"bonus2 bAddEle,Ele_Holy,40;
bonus2 bAddEle,Ele_Dark,40;
bonus2 bAddRace,RC_Angel,40;
bonus2 bAddRace,RC_Demon,40;
"
4409,Agav_Card,Agav Card,20,,10,0,False,False,False,False,False,False,"bonus bMatkRate,5;
bonus bDef,-10;
if (BaseClass == Job_Mage)
   bonus bMaxSP,100;
"
4410,Echio_Card,Echio Card,20,,10,0,False,False,False,False,False,False,"bonus bBaseAtk,15;
if (BaseClass == Job_Swordman)
   bonus bMaxHP,500;
"
4411,Vanberk_Card,Vanberk Card,20,,10,0,False,False,False,False,False,False,"bonus bStr,2;
autobonus ""{ bonus bCritical,100; }"",5,5000,0,""{ specialeffect2 EF_ENHANCE; }"";
"
4412,Isilla_Card,Isilla Card,20,,10,0,False,False,False,False,False,False,"bonus bInt,2;
autobonus ""{ bonus bCastrate,-50; bonus bFlee,30; }"",50,5000,BF_MAGIC,""{ specialeffect2 EF_SUFFRAGIUM; }"";
"
4413,Hodremlin_Card,Hodremlin Card,20,,10,0,False,False,False,False,False,False,"bonus2 bSubSize,Size_All,15;
autobonus2 ""{ bonus bFlee2,30; }"",3,10000,BF_WEAPON|BF_MAGIC,""{ specialeffect2 EF_WIND; }"";
"
4414,Seeker_Card,Seeker Card,20,,10,0,False,False,False,False,False,False,"skill ""MG_STONECURSE"",1;
bonus2 bResEff,Eff_Stone,3000;
bonus bMdef,10;
"
4415,Snowier_Card,Snowier Card,20,,10,0,False,False,False,False,False,False,"bonus2 bAddMonsterDropItem,536,2000;
bonus2 bAddItemHealRate,536,100;
"
4416,Siroma_Card,Siroma Card,20,,10,0,False,False,False,False,False,False,"bonus2 bSkillAtk,""MG_COLDBOLT"",25;
bonus2 bCastrate,""MG_COLDBOLT"",-25;
"
4417,Ice_Titan_Card,Ice Titan Card,20,,10,0,False,False,False,False,False,False,"bonus bVit,2;
autobonus2 ""{ bonus bDef,10; }"",3,10000,BF_WEAPON|BF_MAGIC,""{ specialeffect2 EF_FREEZED; }"";
"
4418,Gazeti_Card,Gazeti Card,20,,10,0,False,False,False,False,False,False,"bonus3 bAutoSpell,""MG_COLDBOLT"",2,100;
"
4419,Ktullanux_Card,Ktullanux Card,20,,10,0,False,False,False,False,False,False,"bonus2 bAddEle,Ele_Fire,50;
bonus5 bAutoSpellWhenHit,""WZ_FROSTNOVA"",10,20,BF_WEAPON|BF_MAGIC,0;
"
4420,Muscipular_Card,Muscipular Card,20,,10,0,False,False,False,False,False,False,"bonus3 bAutoSpellWhenHit,""AL_HEAL"",1,100;
bonus3 bAutoSpellWhenHit,""AL_INCAGI"",1,100;
"
4421,Drosera_Card,Drosera Card,20,,10,0,False,False,False,False,False,False,"bonus bCriticalLong,15;
"
4422,Roween_Card,Roween Card,20,,10,0,False,False,False,False,False,False,"bonus bFlee,5;
bonus bFlee2,3;
bonus2 bAddEle,Ele_Water,10;
bonus2 bCriticalAddRace,RC_Fish,15;
"
4423,Galion_Card,Galion Card,20,,10,0,False,False,False,False,False,False,"bonus bHit,5;
bonus2 bAddEle,Ele_Water,5;
"
4424,Stapo_Card,Stapo Card,20,,10,0,False,False,False,False,False,False,"skill ""TF_PICKSTONE"",1;
skill ""TF_THROWSTONE"",1;
"
4425,Atroce_Card,Atroce Card,20,,10,0,False,False,False,False,False,False,"bonus bBaseAtk,25;
autobonus ""{ bonus bAspdRate,100; }"",5,10000,0,""{ specialeffect2 EF_POTION_BERSERK; }"";
"
4426,Byorgue_Card,Byorgue Card,20,,10,0,False,False,False,False,False,False,"if (BaseJob == Job_Rogue) {
   bonus bMatkRate,10;
   bonus2 bAddClass,Class_All,10;
}
"
4427,Sword_Guardian_Card,Sword Guardian Card,20,,10,0,False,False,False,False,False,False,"if (getiteminfo(getequipid(EQI_HAND_R), ITEMINFO_VIEW) == W_1HSWORD || getiteminfo(getequipid(EQI_HAND_R), ITEMINFO_VIEW) == W_2HSWORD) {
   bonus bHit,5;
   bonus bCritical,5;
   bonus2 bSkillAtk,62,25;
}
"
4428,Bow_Guardian_Card,Bow Guardian Card,20,,10,0,False,False,False,False,False,False,"if (getiteminfo(getequipid(EQI_HAND_R), ITEMINFO_VIEW) == W_BOW) {
   bonus bHit,5;
   bonus bCritical,5;
   bonus2 bSkillAtk,47,50;
}
"
4429,Salamander_Card,Salamander Card,20,,10,0,False,False,False,False,False,False,"bonus2 bSkillAtk,""WZ_FIREPILLAR"",40;
bonus2 bSkillAtk,""WZ_METEOR"",40;
"
4430,Ifrit_Card,Ifrit Card,20,,10,0,False,False,False,False,False,False,"bonus bBaseAtk,(JobLevel/10);
bonus bCritical,(JobLevel/10);
bonus bHit,(JobLevel/10);
bonus3 bAutoSpellWhenHit,""NPC_EARTHQUAKE"",2,10;
"
4431,Kasa_Card,Kasa Card,20,,10,0,False,False,False,False,False,False,"bonus3 bAutoSpell,""MG_FIREBALL"",5,20;
bonus3 bAutoSpell,""MG_FIREBOLT"",5,20;
"
4432,Magmaring_Card,Magmaring Card,20,,10,0,False,False,False,False,False,False,"bonus bBaseAtk,5;
bonus2 bAddEle,Ele_Earth,10;
bonus2 bCriticalAddRace,RC_Brute,15;
bonus2 bCriticalAddRace,RC_Player_Doram,15;
bonus2 bCriticalAddRace,RC_Plant,15;
"
4433,Imp_Card,Imp Card,20,,10,0,False,False,False,False,False,False,"bonus2 bSkillAtk,""MG_FIREBOLT"",25;
bonus2 bCastrate,""MG_FIREBOLT"",-25;
"
4434,Knocker_Card,Knocker Card,20,,10,0,False,False,False,False,False,False,"bonus2 bAddRace,RC_Formless,5;
bonus3 bAddMonsterDropItem,756,RC_Formless,10;
bonus3 bAddMonsterDropItem,757,RC_Formless,10;
"
4435,Zombie_Slaughter_Card,Zombie Slaughter Card,20,,10,0,False,False,False,False,False,False,"bonus2 bAddRace,RC_DemiHuman,1;
bonus2 bAddRace,RC_Player_Human,1;
bonus2 bMagicAddRace,RC_DemiHuman,1;
bonus2 bMagicAddRace,RC_Player_Human,1;
bonus bHPGainValue,50;
"
4436,Ragged_Zombie_Card,Ragged Zombie Card,20,,10,0,False,False,False,False,False,False,"bonus2 bCriticalAddRace,RC_DemiHuman,5;
bonus2 bCriticalAddRace,RC_Player_Human,5;
bonus2 bAddRace,RC_DemiHuman,1;
bonus2 bAddRace,RC_Player_Human,1;
bonus2 bMagicAddRace,RC_DemiHuman,1;
bonus2 bMagicAddRace,RC_Player_Human,1;
bonus2 bAddEff2,Eff_Bleeding,10;
"
4437,Hell_Poodle_Card,Hell Poodle Card,20,,10,0,False,False,False,False,False,False,"bonus bHit,1;
bonus2 bAddItemHealRate,517,100;
bonus3 bAddEff,Eff_Bleeding,50,ATF_SHORT;
"
4438,Banshee_Card,Banshee Card,20,,10,0,False,False,False,False,False,False,"if (BaseClass == Job_Mage) {
   bonus bMaxSP,100;
   bonus bMaxHP,-100;
   bonus2 bSkillAtk,""MG_NAPALMBEAT"",20;
   bonus2 bSkillAtk,""MG_SOULSTRIKE"",20;
   bonus2 bSkillAtk,""HW_NAPALMVULCAN"",20;
}
"
4439,Flame_Skull_Card,Flame Skull Card,20,,10,0,False,False,False,False,False,False,"bonus2 bResEff,Eff_Blind,3000;
bonus2 bResEff,Eff_Stun,3000;
bonus2 bResEff,Eff_Curse,3000;
bonus2 bResEff,Eff_Stone,3000;
bonus2 bAddEffWhenHit,Eff_Blind,500;
bonus2 bAddEffWhenHit,Eff_Stun,500;
bonus2 bAddEffWhenHit,Eff_Curse,500;
bonus2 bAddEffWhenHit,Eff_Stone,500;
"
4440,Necromancer_Card,Necromancer Card,20,,10,0,False,False,False,False,False,False,"if (getiteminfo(getequipid(EQI_HAND_R), ITEMINFO_VIEW) == W_STAFF) {
   bonus bInt,1;
   bonus2 bIgnoreMdefClassRate,Class_Normal,2;
   bonus2 bIgnoreMdefClassRate,Class_Boss,2;
}
"
4441,Fallen_Bishop_Card,Fallen Bishop Hibram Card,20,,10,0,False,False,False,False,False,False,"bonus bMatkRate,10;
bonus bMaxSPrate,-50;
bonus2 bMagicAddRace,RC_Angel,50;
bonus2 bMagicAddRace,RC_DemiHuman,50;
bonus2 bMagicAddRace,RC_Player_Human,50;
"
4442,Tatacho_Card,Tatacho Card,20,,10,0,False,False,False,False,False,False,"bonus2 bSubEle,Ele_Neutral,20;
bonus2 bAddEle,Ele_Neutral,5;
"
4443,Aqua_Elemental_Card,Aqua Elemental Card,20,,10,0,False,False,False,False,False,False,"bonus2 bSubEle,Ele_Water,20;
bonus2 bAddEle,Ele_Water,5;
"
4444,Draco_Card,Draco Card,20,,10,0,False,False,False,False,False,False,"bonus2 bSubEle,Ele_Earth,20;
bonus2 bAddEle,Ele_Earth,5;
"
4445,Luciola_Vespa_Card,Luciola Vespa Card,20,,10,0,False,False,False,False,False,False,"bonus2 bSubEle,Ele_Wind,20;
bonus2 bAddEle,Ele_Wind,5;
"
4447,Centipede_Card,Centipede Card,20,,10,0,False,False,False,False,False,False,"bonus2 bSubEle,Ele_Poison,20;
bonus2 bAddEle,Ele_Poison,5;
"
4448,Cornus_Card,Cornus Card,20,,10,0,False,False,False,False,False,False,"bonus2 bSubEle,Ele_Holy,20;
bonus2 bAddEle,Ele_Holy,5;
"
4449,Dark_Shadow_Card,Dark Shadow Card,20,,10,0,False,False,False,False,False,False,"bonus2 bSubEle,Ele_Dark,20;
bonus2 bAddEle,Ele_Dark,5;
"
4450,Banshee_Master_Card,Banshee Master Card,20,,10,0,False,False,False,False,False,False,"bonus bInt,1;
bonus bMatk,10;
"
4451,Ant_Buyanne_Card,Entweihen Crothen Card,20,,10,0,False,False,False,False,False,False,"bonus bMatk,100;
"
4452,Centipede_Larva_Card,Centipede Larva Card,20,,10,0,False,False,False,False,False,False,"bonus bInt,1;
bonus bMatk,3;
"
4453,Hilsrion_Card,Hillsrion Card,20,,10,0,False,False,False,False,False,False,"bonus bBaseAtk,25;
"
4700,Strength1,STR+1,20,,10,0,False,False,False,False,False,False,"bonus bStr,1;
"
4701,Strength2,STR+2,20,,10,0,False,False,False,False,False,False,"bonus bStr,2;
"
4702,Strength3,STR+3,20,,10,0,False,False,False,False,False,False,"bonus bStr,3;
"
4703,Strength4,STR+4,20,,10,0,False,False,False,False,False,False,"bonus bStr,4;
"
4704,Strength5,STR+5,20,,10,0,False,False,False,False,False,False,"bonus bStr,5;
"
4705,Strength6,STR+6,20,,10,0,False,False,False,False,False,False,"bonus bStr,6;
"
4706,Strength7,STR+7,20,,10,0,False,False,False,False,False,False,"bonus bStr,7;
"
4707,Strength8,STR+8,20,,10,0,False,False,False,False,False,False,"bonus bStr,8;
"
4708,Strength9,STR+9,20,,10,0,False,False,False,False,False,False,"bonus bStr,9;
"
4709,Strength10,STR+10,20,,10,0,False,False,False,False,False,False,"bonus bStr,10;
"
4710,Inteligence1,INT+1,20,,10,0,False,False,False,False,False,False,"bonus bInt,1;
"
4711,Inteligence2,INT+2,20,,10,0,False,False,False,False,False,False,"bonus bInt,2;
"
4712,Inteligence3,INT+3,20,,10,0,False,False,False,False,False,False,"bonus bInt,3;
"
4713,Inteligence4,INT+4,20,,10,0,False,False,False,False,False,False,"bonus bInt,4;
"
4714,Inteligence5,INT+5,20,,10,0,False,False,False,False,False,False,"bonus bInt,5;
"
4715,Inteligence6,INT+6,20,,10,0,False,False,False,False,False,False,"bonus bInt,6;
"
4716,Inteligence7,INT+7,20,,10,0,False,False,False,False,False,False,"bonus bInt,7;
"
4717,Inteligence8,INT+8,20,,10,0,False,False,False,False,False,False,"bonus bInt,8;
"
4718,Inteligence9,INT+9,20,,10,0,False,False,False,False,False,False,"bonus bInt,9;
"
4719,Inteligence10,INT+10,20,,10,0,False,False,False,False,False,False,"bonus bInt,10;
"
4720,Dexterity1,DEX+1,20,,10,0,False,False,False,False,False,False,"bonus bDex,1;
"
4721,Dexterity2,DEX+2,20,,10,0,False,False,False,False,False,False,"bonus bDex,2;
"
4722,Dexterity3,DEX+3,20,,10,0,False,False,False,False,False,False,"bonus bDex,3;
"
4723,Dexterity4,DEX+4,20,,10,0,False,False,False,False,False,False,"bonus bDex,4;
"
4724,Dexterity5,DEX+5,20,,10,0,False,False,False,False,False,False,"bonus bDex,5;
"
4725,Dexterity6,DEX+6,20,,10,0,False,False,False,False,False,False,"bonus bDex,6;
"
4726,Dexterity7,DEX+7,20,,10,0,False,False,False,False,False,False,"bonus bDex,7;
"
4727,Dexterity8,DEX+8,20,,10,0,False,False,False,False,False,False,"bonus bDex,8;
"
4728,Dexterity9,DEX+9,20,,10,0,False,False,False,False,False,False,"bonus bDex,9;
"
4729,Dexterity10,DEX+10,20,,10,0,False,False,False,False,False,False,"bonus bDex,10;
"
4730,Agility1,AGI+1,20,,10,0,False,False,False,False,False,False,"bonus bAgi,1;
"
4731,Agility2,AGI+2,20,,10,0,False,False,False,False,False,False,"bonus bAgi,2;
"
4732,Agility3,AGI+3,20,,10,0,False,False,False,False,False,False,"bonus bAgi,3;
"
4733,Agility4,AGI+4,20,,10,0,False,False,False,False,False,False,"bonus bAgi,4;
"
4734,Agility5,AGI+5,20,,10,0,False,False,False,False,False,False,"bonus bAgi,5;
"
4735,Agility6,AGI+6,20,,10,0,False,False,False,False,False,False,"bonus bAgi,6;
"
4736,Agility7,AGI+7,20,,10,0,False,False,False,False,False,False,"bonus bAgi,7;
"
4737,Agility8,AGI+8,20,,10,0,False,False,False,False,False,False,"bonus bAgi,8;
"
4738,Agility9,AGI+9,20,,10,0,False,False,False,False,False,False,"bonus bAgi,9;
"
4739,Agility10,AGI+10,20,,10,0,False,False,False,False,False,False,"bonus bAgi,10;
"
4740,Vitality1,VIT+1,20,,10,0,False,False,False,False,False,False,"bonus bVit,1;
"
4741,Vitality2,VIT+2,20,,10,0,False,False,False,False,False,False,"bonus bVit,2;
"
4742,Vitality3,VIT+3,20,,10,0,False,False,False,False,False,False,"bonus bVit,3;
"
4743,Vitality4,VIT+4,20,,10,0,False,False,False,False,False,False,"bonus bVit,4;
"
4744,Vitality5,VIT+5,20,,10,0,False,False,False,False,False,False,"bonus bVit,5;
"
4745,Vitality6,VIT+6,20,,10,0,False,False,False,False,False,False,"bonus bVit,6;
"
4746,Vitality7,VIT+7,20,,10,0,False,False,False,False,False,False,"bonus bVit,7;
"
4747,Vitality8,VIT+8,20,,10,0,False,False,False,False,False,False,"bonus bVit,8;
"
4748,Vitality9,VIT+9,20,,10,0,False,False,False,False,False,False,"bonus bVit,9;
"
4749,Vitality10,VIT+10,20,,10,0,False,False,False,False,False,False,"bonus bVit,10;
"
4750,Luck1,LUK+1,20,,10,0,False,False,False,False,False,False,"bonus bLuk,1;
"
4751,Luck2,LUK+2,20,,10,0,False,False,False,False,False,False,"bonus bLuk,2;
"
4752,Luck3,LUK+3,20,,10,0,False,False,False,False,False,False,"bonus bLuk,3;
"
4753,Luck4,LUK+4,20,,10,0,False,False,False,False,False,False,"bonus bLuk,4;
"
4754,Luck5,LUK+5,20,,10,0,False,False,False,False,False,False,"bonus bLuk,5;
"
4755,Luck6,LUK+6,20,,10,0,False,False,False,False,False,False,"bonus bLuk,6;
"
4756,Luck7,LUK+7,20,,10,0,False,False,False,False,False,False,"bonus bLuk,7;
"
4757,Luck8,LUK+8,20,,10,0,False,False,False,False,False,False,"bonus bLuk,8;
"
4758,Luck9,LUK+9,20,,10,0,False,False,False,False,False,False,"bonus bLuk,9;
"
4759,Luck10,LUK+10,20,,10,0,False,False,False,False,False,False,"bonus bLuk,10;
"
4760,Matk1,MATK+1%,20,,10,0,False,False,False,False,False,False,"bonus bMatkRate,1;
"
4761,Matk2,MATK+2%,20,,10,0,False,False,False,False,False,False,"bonus bMatkRate,2;
"
4762,Evasion6,FLEE+6,20,,10,0,False,False,False,False,False,False,"bonus bFlee,6;
"
4763,Evasion12,FLEE+12,20,,10,0,False,False,False,False,False,False,"bonus bFlee,12;
"
4764,Critical5,CRI+5,20,,10,0,False,False,False,False,False,False,"bonus bCritical,5;
"
4765,Critical7,CRI+7,20,,10,0,False,False,False,False,False,False,"bonus bCritical,7;
"
4766,Atk2,ATK+2%,20,,10,0,False,False,False,False,False,False,"bonus2 bAddClass,Class_All,2;
"
4767,Atk3,ATK+3%,20,,10,0,False,False,False,False,False,False,"bonus2 bAddClass,Class_All,3;
"
4768,Str1_J,STR+1,20,,10,0,False,False,False,False,False,False,
4769,Str2_J,STR+2,20,,10,0,False,False,False,False,False,False,
4770,Str3_J,STR+3,20,,10,0,False,False,False,False,False,False,
4771,Int1_J,INT+1,20,,10,0,False,False,False,False,False,False,
4772,Int2_J,INT+2,20,,10,0,False,False,False,False,False,False,
4773,Int3_J,INT+3,20,,10,0,False,False,False,False,False,False,
4774,Vit1_J,VIT+1,20,,10,0,False,False,False,False,False,False,
4775,Vit2_J,VIT+2,20,,10,0,False,False,False,False,False,False,
4776,Vit3_J,VIT+3,20,,10,0,False,False,False,False,False,False,
4777,Agi1_J,AGI+1,20,,10,0,False,False,False,False,False,False,
4778,Agi2_J,AGI+2,20,,10,0,False,False,False,False,False,False,
4779,Agi3_J,AGI+3,20,,10,0,False,False,False,False,False,False,
4780,Dex1_J,DEX+1,20,,10,0,False,False,False,False,False,False,
4781,Dex2_J,DEX+2,20,,10,0,False,False,False,False,False,False,
4782,Dex3_J,DEX+3,20,,10,0,False,False,False,False,False,False,
4783,Luk1_J,LUK+1,20,,10,0,False,False,False,False,False,False,
4784,Luk2_J,LUK+2,20,,10,0,False,False,False,False,False,False,
4785,Luk3_J,LUK+3,20,,10,0,False,False,False,False,False,False,
